customer_id,segment,recency,history_segment,history,mens,womens,zip_code,newbie,channel,p_conversion_if_treated,p_conversion_if_control,predicted_uplift
11464,No E-Mail,1,"6) $750 - $1,000",886.01,1,0,Rural,1,Web,0.019442877118311344,0.00829306604408833,0.011149811074223014
3354,Mens E-Mail,1,"6) $750 - $1,000",890.26,1,0,Rural,1,Web,0.019442877118311344,0.00829306604408833,0.011149811074223014
46941,No E-Mail,1,3) $200 - $350,235.47,1,1,Urban,1,Web,0.013804031388969412,0.0026549468153879603,0.011149084573581452
27882,No E-Mail,11,3) $200 - $350,231.97,0,1,Urban,0,Multichannel,0.011955053588454693,0.0008065094838192316,0.011148544104635462
29983,Mens E-Mail,7,3) $200 - $350,202.45,1,1,Surburban,0,Multichannel,0.014252899976113979,0.0031050160322022087,0.01114788394391177
4035,Womens E-Mail,8,5) $500 - $750,710.92,1,0,Surburban,1,Multichannel,0.015804114794784167,0.004657928377602119,0.011146186417182048
63536,Mens E-Mail,1,4) $350 - $500,363.06,1,1,Surburban,0,Multichannel,0.025894490725352975,0.014749119604133519,0.011145371121219456
46543,No E-Mail,12,2) $100 - $200,103.42,0,1,Surburban,0,Web,0.01274626078927194,0.0016015073494294676,0.011144753439842472
36887,Mens E-Mail,7,5) $500 - $750,577.29,1,0,Surburban,1,Phone,0.01365581045563544,0.0025133490283596,0.011142461427275839
36756,Mens E-Mail,6,"6) $750 - $1,000",947.71,0,1,Surburban,1,Multichannel,0.01564312232415884,0.0045017756335616384,0.011141346690597203
18698,Womens E-Mail,7,4) $350 - $500,424.04,0,1,Rural,0,Multichannel,0.019809619188059846,0.008669212595940811,0.011140406592119035
47136,Mens E-Mail,7,4) $350 - $500,449.62,0,1,Urban,0,Multichannel,0.017422495110805278,0.006283404252278468,0.01113909085852681
16981,Womens E-Mail,7,4) $350 - $500,452.77,0,1,Urban,0,Multichannel,0.017422495110805278,0.006283404252278468,0.01113909085852681
50112,Womens E-Mail,7,2) $100 - $200,180.95,1,0,Urban,0,Phone,0.013929000539387525,0.002790245484640784,0.01113875505474674
29264,Womens E-Mail,9,1) $0 - $100,55.61,1,0,Rural,1,Web,0.011594364838228595,0.0004564348222673815,0.011137930015961214
37186,Mens E-Mail,9,1) $0 - $100,56.99,1,0,Rural,1,Web,0.011594364838228595,0.0004564348222673815,0.011137930015961214
35265,Womens E-Mail,9,1) $0 - $100,56.33,1,0,Rural,1,Web,0.011594364838228595,0.0004564348222673815,0.011137930015961214
55761,Womens E-Mail,7,2) $100 - $200,164.1,0,1,Urban,1,Phone,0.012068965612777333,0.0009311968455735404,0.011137768767203793
15643,Womens E-Mail,7,2) $100 - $200,164.12,0,1,Urban,1,Phone,0.012068965612777333,0.0009311968455735404,0.011137768767203793
52961,Womens E-Mail,7,2) $100 - $200,162.82,0,1,Urban,1,Phone,0.012068965612777333,0.0009311968455735404,0.011137768767203793
32110,Mens E-Mail,12,1) $0 - $100,49.47,0,1,Urban,0,Web,0.013787938266028706,0.002651334670286912,0.011136603595741795
8139,Mens E-Mail,12,1) $0 - $100,48.18,0,1,Urban,0,Web,0.013787938266028706,0.002651334670286912,0.011136603595741795
19474,Mens E-Mail,10,3) $200 - $350,317.5,1,0,Urban,0,Multichannel,0.012438593841256469,0.0013020664287676737,0.011136527412488795
34519,Womens E-Mail,7,3) $200 - $350,342.88,0,1,Surburban,0,Multichannel,0.014070036445672056,0.00293385038064491,0.011136186065027146
54761,Womens E-Mail,7,3) $200 - $350,349.04,0,1,Surburban,0,Multichannel,0.014070036445672056,0.00293385038064491,0.011136186065027146
21914,Mens E-Mail,1,5) $500 - $750,604.74,0,1,Urban,1,Multichannel,0.021468011560119085,0.010332536303346216,0.01113547525677287
31621,No E-Mail,10,4) $350 - $500,403.85,0,1,Surburban,0,Multichannel,0.017843201353907795,0.006708272986539508,0.011134928367368287
47685,Womens E-Mail,10,4) $350 - $500,404.25,0,1,Surburban,0,Multichannel,0.017843201353907795,0.006708272986539508,0.011134928367368287
10607,Womens E-Mail,11,1) $0 - $100,52.42,0,1,Rural,0,Web,0.01166034746928668,0.0005256080225484854,0.011134739446738194
56548,No E-Mail,2,"7) $1,000 +",1330.49,1,1,Urban,1,Multichannel,0.01873659263790794,0.007602003165478143,0.011134589472429799
31673,No E-Mail,1,2) $100 - $200,170.13,0,1,Surburban,1,Web,0.014131140242151579,0.002997247546368745,0.011133892695782834
10847,Mens E-Mail,1,1) $0 - $100,41.18,1,0,Rural,1,Web,0.013015221439184625,0.0018825614814767173,0.011132659957707907
5826,Mens E-Mail,3,5) $500 - $750,569.87,0,1,Surburban,1,Phone,0.01389430613409196,0.0027628433534308966,0.011131462780661064
374,No E-Mail,7,3) $200 - $350,340.18,0,1,Urban,0,Phone,0.012875400367224914,0.0017446853032396497,0.011130715063985264
21755,Womens E-Mail,10,4) $350 - $500,482.29,0,1,Urban,0,Multichannel,0.018144833810520098,0.0070148483628398985,0.0111299854476802
11598,Womens E-Mail,2,5) $500 - $750,585.91,1,0,Rural,1,Web,0.017694122963770716,0.006565074999185468,0.011129047964585248
61936,Womens E-Mail,5,2) $100 - $200,176.59,0,1,Surburban,0,Phone,0.015302044209745225,0.004173195855303665,0.01112884835444156
362,No E-Mail,2,3) $200 - $350,203.52,1,1,Urban,1,Multichannel,0.014082003832451276,0.002953668219183915,0.01112833561326736
28624,Womens E-Mail,7,3) $200 - $350,214.81,0,1,Urban,0,Multichannel,0.013296612487261,0.0021683686955543085,0.011128243791706691
2224,No E-Mail,4,5) $500 - $750,714.28,1,0,Surburban,1,Multichannel,0.017257401264372817,0.006133144949612155,0.011124256314760663
9550,No E-Mail,11,3) $200 - $350,209.91,1,0,Urban,0,Multichannel,0.012971373138582534,0.0018472748492137359,0.011124098289368799
16612,Mens E-Mail,11,3) $200 - $350,209.43,1,0,Urban,0,Multichannel,0.012971373138582534,0.0018472748492137359,0.011124098289368799
1127,Womens E-Mail,2,"6) $750 - $1,000",873.2,1,0,Surburban,1,Multichannel,0.016595549897586055,0.005473139625572602,0.011122410272013453
63094,No E-Mail,9,2) $100 - $200,160.2,0,1,Surburban,0,Web,0.011754290995087423,0.0006321564736546444,0.011122134521432778
30313,Mens E-Mail,9,2) $100 - $200,160.66,0,1,Surburban,0,Web,0.011754290995087423,0.0006321564736546444,0.011122134521432778
19286,Mens E-Mail,9,2) $100 - $200,161.04,0,1,Surburban,0,Web,0.011754290995087423,0.0006321564736546444,0.011122134521432778
47130,Mens E-Mail,8,3) $200 - $350,303.41,1,1,Surburban,0,Multichannel,0.014226439594097327,0.003104966348049625,0.011121473246047703
59389,No E-Mail,2,3) $200 - $350,275.57,1,0,Urban,1,Web,0.014183358406842882,0.0030628940370165435,0.01112046436982634
34783,Mens E-Mail,2,3) $200 - $350,273.63,1,0,Urban,1,Web,0.014183358406842882,0.0030628940370165435,0.01112046436982634
21752,Womens E-Mail,7,3) $200 - $350,341.26,0,1,Urban,0,Phone,0.012864310894110125,0.0017446853032396497,0.011119625590870475
54977,No E-Mail,10,5) $500 - $750,613.08,1,1,Urban,1,Web,0.014908118534395307,0.003789751717292974,0.011118366817102333
22435,Mens E-Mail,9,"6) $750 - $1,000",905.28,0,1,Surburban,1,Multichannel,0.012987096050051088,0.0018687389659051562,0.011118357084145932
2298,Womens E-Mail,7,4) $350 - $500,428.22,1,1,Urban,0,Multichannel,0.01554341412365976,0.004425490659704819,0.01111792346395494
10011,Womens E-Mail,4,2) $100 - $200,167.22,1,0,Urban,0,Web,0.014239119952953289,0.003121302498062345,0.011117817454890943
51308,Mens E-Mail,7,2) $100 - $200,166.77,1,0,Urban,0,Phone,0.013191543429106965,0.0020779834488886977,0.011113559980218268
24124,No E-Mail,7,2) $100 - $200,167.0,1,0,Urban,0,Phone,0.013191543429106965,0.0020779834488886977,0.011113559980218268
45174,Mens E-Mail,7,2) $100 - $200,167.05,1,0,Urban,0,Phone,0.013191543429106965,0.0020779834488886977,0.011113559980218268
22809,Mens E-Mail,2,5) $500 - $750,551.44,0,1,Urban,1,Phone,0.018151045751190576,0.007038246693692122,0.011112799057498454
36455,Mens E-Mail,9,3) $200 - $350,290.96,1,1,Surburban,0,Phone,0.013179393434411078,0.002066638565128874,0.011112754869282204
44444,No E-Mail,2,1) $0 - $100,34.0,1,0,Urban,1,Phone,0.014374957672797773,0.003265016090103704,0.011109941582694068
18631,Womens E-Mail,11,2) $100 - $200,192.11,0,1,Urban,0,Web,0.012191308349976292,0.001081960270834911,0.01110934807914138
29428,No E-Mail,4,2) $100 - $200,174.66,1,0,Surburban,0,Phone,0.013993405846544819,0.002884332555300868,0.011109073291243951
39871,Womens E-Mail,4,2) $100 - $200,175.7,1,0,Surburban,0,Phone,0.013993405846544819,0.002884332555300868,0.011109073291243951
28078,No E-Mail,4,2) $100 - $200,175.1,1,0,Surburban,0,Phone,0.013993405846544819,0.002884332555300868,0.011109073291243951
53057,Mens E-Mail,6,2) $100 - $200,193.88,1,0,Urban,1,Web,0.012058450078470792,0.0009498642006443446,0.011108585877826448
50583,Mens E-Mail,9,"6) $750 - $1,000",781.14,1,0,Surburban,1,Web,0.012501338531830442,0.001393021042782063,0.011108317489048378
36221,Mens E-Mail,8,5) $500 - $750,532.55,1,1,Urban,1,Web,0.015418010343717013,0.00430972454309268,0.011108285800624333
15740,Womens E-Mail,2,"6) $750 - $1,000",828.53,1,0,Urban,1,Multichannel,0.018255693269765633,0.0071478077250312355,0.011107885544734398
43928,No E-Mail,2,"6) $750 - $1,000",831.66,1,0,Urban,1,Multichannel,0.018255693269765633,0.0071478077250312355,0.011107885544734398
45578,No E-Mail,7,2) $100 - $200,176.91,1,0,Surburban,0,Phone,0.014021147939529112,0.0029134469245752632,0.011107701014953848
25999,Mens E-Mail,2,3) $200 - $350,239.69,1,1,Rural,0,Multichannel,0.02773343062946593,0.01662782937587979,0.011105601253586141
27353,No E-Mail,12,1) $0 - $100,58.05,0,1,Surburban,1,Web,0.01255788491041462,0.001452985804682922,0.011104899105731699
42592,Womens E-Mail,3,2) $100 - $200,167.44,1,0,Surburban,0,Phone,0.01393935996864349,0.00283613609210201,0.01110322387654148
11182,Mens E-Mail,2,4) $350 - $500,395.01,0,1,Surburban,0,Multichannel,0.02075277341037436,0.009650427909669572,0.01110234550070479
34901,No E-Mail,2,3) $200 - $350,260.17,0,1,Surburban,0,Multichannel,0.019002037604665744,0.007900247559570273,0.011101790045095471
60587,Womens E-Mail,7,5) $500 - $750,544.3,0,1,Surburban,1,Phone,0.012701956405033608,0.001601614400514227,0.01110034200451938
9542,No E-Mail,1,"7) $1,000 +",1591.7,0,1,Urban,1,Phone,0.02588365143071883,0.014784357778290836,0.011099293652427993
24403,Mens E-Mail,1,"6) $750 - $1,000",796.37,1,0,Rural,1,Multichannel,0.01894686202316038,0.007848357028400227,0.011098504994760155
38246,Mens E-Mail,9,2) $100 - $200,184.97,0,1,Surburban,0,Phone,0.014242062706940348,0.0031435934754422664,0.01109846923149808
34927,Mens E-Mail,2,"6) $750 - $1,000",783.28,1,1,Surburban,1,Web,0.013060951530038658,0.0019632269446081554,0.011097724585430502
15170,No E-Mail,2,"6) $750 - $1,000",789.68,1,1,Surburban,1,Web,0.013060951530038658,0.0019632269446081554,0.011097724585430502
4976,Mens E-Mail,6,2) $100 - $200,191.36,1,0,Urban,0,Phone,0.014064886561756156,0.002967689878444011,0.011097196683312145
59375,No E-Mail,6,2) $100 - $200,192.27,1,0,Urban,0,Phone,0.014064886561756156,0.002967689878444011,0.011097196683312145
43828,Mens E-Mail,6,2) $100 - $200,192.5,1,0,Urban,0,Phone,0.014064886561756156,0.002967689878444011,0.011097196683312145
51486,No E-Mail,6,2) $100 - $200,168.16,1,0,Urban,1,Web,0.011857605449279978,0.0007604262406871492,0.01109717920859283
61155,No E-Mail,10,2) $100 - $200,170.21,0,1,Urban,1,Web,0.012002573031827377,0.000906169840732017,0.01109640319109536
2906,No E-Mail,1,1) $0 - $100,85.03,0,1,Rural,1,Web,0.014610516489504441,0.003515235922154771,0.01109528056734967
43752,No E-Mail,1,1) $0 - $100,88.2,0,1,Rural,1,Web,0.014610516489504441,0.003515235922154771,0.01109528056734967
47992,Mens E-Mail,4,"6) $750 - $1,000",752.92,0,1,Urban,1,Multichannel,0.014900907216076136,0.003807011203224619,0.011093896012851517
19460,Mens E-Mail,3,5) $500 - $750,599.23,1,0,Urban,1,Web,0.014188368224767428,0.0030956603024857505,0.011092707922281678
10609,No E-Mail,1,"7) $1,000 +",1213.36,0,1,Urban,1,Multichannel,0.018513850374211233,0.007422065765209444,0.01109178460900179
10310,Womens E-Mail,3,2) $100 - $200,176.77,0,1,Surburban,0,Web,0.016661158568582038,0.005570870750722162,0.011090287817859876
33739,Mens E-Mail,3,5) $500 - $750,555.62,1,0,Urban,1,Web,0.013507354064786106,0.0024174209227815747,0.011089933142004531
31424,No E-Mail,2,"6) $750 - $1,000",841.81,1,1,Surburban,1,Multichannel,0.01293468179471223,0.0018457022628442868,0.011088979531867943
51081,Mens E-Mail,9,4) $350 - $500,438.05,1,0,Surburban,0,Multichannel,0.014265705540278397,0.00317806758560431,0.011087637954674087
40562,No E-Mail,2,"6) $750 - $1,000",860.68,1,0,Surburban,1,Phone,0.01954593194076389,0.008459868697964478,0.011086063242799411
61837,No E-Mail,1,2) $100 - $200,195.12,1,0,Surburban,0,Phone,0.016559288203892797,0.005473542748632205,0.01108574545526059
37518,No E-Mail,6,"6) $750 - $1,000",970.22,0,1,Surburban,1,Phone,0.018800787968143474,0.007715171079151572,0.011085616888991902
7034,Womens E-Mail,11,1) $0 - $100,46.71,1,0,Rural,1,Web,0.011737227674564012,0.0006521524701507691,0.011085075204413243
1401,No E-Mail,11,1) $0 - $100,45.6,1,0,Rural,1,Web,0.011737227674564012,0.0006521524701507691,0.011085075204413243
3750,No E-Mail,1,2) $100 - $200,197.43,0,1,Surburban,0,Web,0.016759439424868447,0.005677697322113037,0.01108174210275541
1688,Womens E-Mail,9,4) $350 - $500,484.37,0,1,Surburban,0,Web,0.019811143398881077,0.008730792634393318,0.011080350764487759
35901,No E-Mail,9,4) $350 - $500,482.49,0,1,Surburban,0,Web,0.019811143398881077,0.008730792634393318,0.011080350764487759
61381,Womens E-Mail,3,2) $100 - $200,178.68,1,0,Surburban,0,Phone,0.014573886163891318,0.0034943788901651666,0.011079507273726152
56452,Mens E-Mail,1,"6) $750 - $1,000",866.05,1,0,Surburban,1,Multichannel,0.017139560136185016,0.006060981489079278,0.01107857864710574
11093,No E-Mail,1,"6) $750 - $1,000",858.38,1,0,Surburban,1,Multichannel,0.017139560136185016,0.006060981489079278,0.01107857864710574
32648,Womens E-Mail,1,"6) $750 - $1,000",862.09,1,0,Surburban,1,Multichannel,0.017139560136185016,0.006060981489079278,0.01107857864710574
26889,Mens E-Mail,1,2) $100 - $200,185.97,1,0,Surburban,1,Phone,0.013801548393394791,0.0027233567431383275,0.011078191650256464
60584,No E-Mail,2,1) $0 - $100,37.19,1,0,Rural,0,Phone,0.017832262771333405,0.006755475731005036,0.011076787040328369
44658,No E-Mail,2,1) $0 - $100,37.05,1,0,Rural,0,Phone,0.017832262771333405,0.006755475731005036,0.011076787040328369
18482,Womens E-Mail,1,5) $500 - $750,705.66,0,1,Surburban,1,Phone,0.01750238649740693,0.0064262130913042914,0.01107617340610264
63011,No E-Mail,2,4) $350 - $500,402.02,1,1,Urban,0,Multichannel,0.019407871332746178,0.008334535372638893,0.011073335960107285
12753,No E-Mail,2,3) $200 - $350,285.37,0,1,Surburban,0,Multichannel,0.018100772642379907,0.007028501905635844,0.011072270736744064
59001,Mens E-Mail,10,1) $0 - $100,30.52,0,1,Urban,1,Web,0.012152005180119252,0.0010814567459665491,0.011070548434152703
36177,Mens E-Mail,10,1) $0 - $100,30.46,0,1,Urban,1,Web,0.012152005180119252,0.0010814567459665491,0.011070548434152703
37225,No E-Mail,1,5) $500 - $750,591.19,0,1,Rural,1,Multichannel,0.01685725458975555,0.005788033383260708,0.011069221206494841
5973,No E-Mail,7,4) $350 - $500,404.25,1,1,Urban,0,Multichannel,0.01566355521093232,0.004594368828091897,0.011069186382840423
9740,No E-Mail,1,"7) $1,000 +",1117.68,1,1,Urban,1,Phone,0.029815093820731994,0.018746498082053184,0.01106859573867881
14295,Womens E-Mail,2,1) $0 - $100,84.42,1,0,Rural,0,Phone,0.019399386333017837,0.008332708730759192,0.011066677602258644
63310,No E-Mail,1,3) $200 - $350,243.82,1,0,Rural,0,Multichannel,0.02954899777411739,0.018482980069163425,0.011066017704953964
20274,Mens E-Mail,9,2) $100 - $200,184.99,0,1,Rural,0,Web,0.01895599648682877,0.007890942257752966,0.011065054229075805
37850,No E-Mail,4,5) $500 - $750,530.87,1,0,Surburban,1,Multichannel,0.015389669238764921,0.004328169037063479,0.011061500201701442
54663,Womens E-Mail,6,3) $200 - $350,317.26,1,1,Urban,0,Multichannel,0.014239801393937147,0.0031792792659690876,0.01106052212796806
58631,Mens E-Mail,8,2) $100 - $200,167.79,1,0,Surburban,0,Phone,0.013257129250439677,0.0022009935169176337,0.011056135733522043
61799,Womens E-Mail,1,2) $100 - $200,167.55,0,1,Surburban,1,Web,0.01405299037266865,0.002997247546368745,0.011055742826299906
22684,Womens E-Mail,2,1) $0 - $100,94.88,0,1,Rural,1,Phone,0.013923648338352636,0.0028682884782868135,0.011055359860065823
31190,No E-Mail,2,1) $0 - $100,94.79,0,1,Rural,1,Phone,0.013923648338352636,0.0028682884782868135,0.011055359860065823
52191,Mens E-Mail,1,3) $200 - $350,324.34,1,1,Urban,0,Multichannel,0.018311139870381434,0.007255937156225722,0.011055202714155712
34224,No E-Mail,5,"6) $750 - $1,000",778.93,0,1,Urban,1,Web,0.015499072908934215,0.004446373624204373,0.011052699284729843
59337,Mens E-Mail,9,1) $0 - $100,33.79,0,1,Urban,1,Web,0.012088585400654763,0.0010375970968437421,0.011050988303811021
57953,Mens E-Mail,9,5) $500 - $750,543.02,1,1,Urban,1,Web,0.013967356653042598,0.002916493827400511,0.011050862825642088
51380,Mens E-Mail,8,1) $0 - $100,66.36,0,1,Rural,0,Web,0.01339865548634328,0.002348316804799606,0.011050338681543675
14883,Mens E-Mail,4,3) $200 - $350,245.69,0,1,Urban,0,Multichannel,0.015913876296477128,0.004865380440447739,0.011048495856029388
29764,No E-Mail,3,2) $100 - $200,180.05,1,0,Surburban,0,Phone,0.014608057762729186,0.0035598890537765953,0.011048168708952592
13249,No E-Mail,4,"7) $1,000 +",1195.85,0,1,Rural,1,Phone,0.02197581860396563,0.010929911817467133,0.011045906786498496
43809,Mens E-Mail,2,4) $350 - $500,403.32,0,1,Surburban,0,Multichannel,0.020955203698215515,0.00991016816940983,0.011045035528805685
36838,No E-Mail,2,4) $350 - $500,403.43,0,1,Surburban,0,Multichannel,0.020955203698215515,0.00991016816940983,0.011045035528805685
38489,No E-Mail,2,4) $350 - $500,402.57,0,1,Surburban,0,Multichannel,0.020955203698215515,0.00991016816940983,0.011045035528805685
56105,No E-Mail,9,"6) $750 - $1,000",823.08,1,0,Surburban,1,Phone,0.01611581032833737,0.005071018556806951,0.011044791771530418
46098,No E-Mail,6,"6) $750 - $1,000",943.3,1,1,Surburban,1,Web,0.01664327136770436,0.005598531641770947,0.011044739725933415
17632,Womens E-Mail,10,4) $350 - $500,403.69,0,1,Surburban,0,Multichannel,0.017843201353907795,0.006799370295028121,0.011043831058879674
59501,Womens E-Mail,1,5) $500 - $750,702.19,1,1,Surburban,1,Phone,0.017752422306270974,0.006709618114606613,0.011042804191664361
31538,Womens E-Mail,7,2) $100 - $200,174.57,1,0,Surburban,0,Phone,0.01370063511901629,0.0026582126071569216,0.011042422511859369
12396,Mens E-Mail,7,2) $100 - $200,174.63,1,0,Surburban,0,Phone,0.01370063511901629,0.0026582126071569216,0.011042422511859369
24507,No E-Mail,4,"6) $750 - $1,000",863.52,1,1,Urban,1,Multichannel,0.015768063697362486,0.004726736260301986,0.011041327437060499
15066,Mens E-Mail,3,2) $100 - $200,193.69,1,0,Rural,1,Phone,0.014118221431987616,0.0030781441424626876,0.011040077289524929
4006,Womens E-Mail,7,2) $100 - $200,153.87,0,1,Urban,1,Phone,0.011856541568728667,0.0008175604819371767,0.01103898108679149
63806,No E-Mail,7,2) $100 - $200,199.06,1,0,Urban,1,Phone,0.012967811031738991,0.001929273049293296,0.011038537982445695
9142,Mens E-Mail,4,1) $0 - $100,43.55,1,0,Urban,0,Web,0.013476608536684545,0.0024413908028515278,0.011035217733833017
36799,No E-Mail,4,1) $0 - $100,43.62,1,0,Urban,0,Web,0.013476608536684545,0.0024413908028515278,0.011035217733833017
62744,No E-Mail,10,1) $0 - $100,53.89,0,1,Rural,0,Web,0.011597145660873448,0.0005621043729134488,0.011035041287959999
56790,Mens E-Mail,1,2) $100 - $200,170.56,0,1,Surburban,1,Web,0.014029797697834584,0.002997247546368745,0.011032550151465838
16778,Womens E-Mail,10,1) $0 - $100,56.04,0,1,Rural,0,Web,0.011597145660873448,0.0005670993779084538,0.011030046282964993
26060,Mens E-Mail,1,3) $200 - $350,321.24,1,1,Urban,0,Multichannel,0.018285637443461712,0.007255937156225722,0.01102970028723599
54107,Womens E-Mail,7,5) $500 - $750,564.21,1,0,Urban,1,Web,0.012765852717436686,0.0017368401201681544,0.011029012597268531
62039,Mens E-Mail,7,4) $350 - $500,352.87,0,1,Urban,0,Multichannel,0.02067441357737833,0.0096455063248645,0.011028907252513829
10215,No E-Mail,10,1) $0 - $100,34.32,1,0,Surburban,1,Web,0.0113601015454583,0.0003315343080375366,0.011028567237420763
39349,Womens E-Mail,10,1) $0 - $100,33.94,1,0,Surburban,1,Web,0.0113601015454583,0.0003315343080375366,0.011028567237420763
44280,Womens E-Mail,10,1) $0 - $100,34.53,1,0,Surburban,1,Web,0.0113601015454583,0.0003315343080375366,0.011028567237420763
30601,Mens E-Mail,10,1) $0 - $100,34.24,1,0,Surburban,1,Web,0.0113601015454583,0.0003315343080375366,0.011028567237420763
15379,No E-Mail,10,1) $0 - $100,34.52,1,0,Surburban,1,Web,0.0113601015454583,0.0003315343080375366,0.011028567237420763
29047,No E-Mail,8,3) $200 - $350,265.61,1,0,Urban,0,Multichannel,0.015369998950737256,0.004341467885758608,0.011028531064978649
53342,Mens E-Mail,3,"6) $750 - $1,000",800.34,1,1,Urban,1,Phone,0.021384877124305972,0.010358146367748653,0.011026730756557319
50037,Womens E-Mail,6,5) $500 - $750,607.99,1,1,Urban,1,Web,0.01706831833913453,0.006042004238867947,0.011026314100266582
34860,Mens E-Mail,4,3) $200 - $350,247.92,1,0,Urban,0,Web,0.015377527189761488,0.004352150681079492,0.011025376508681996
42164,Womens E-Mail,11,1) $0 - $100,43.37,1,0,Rural,1,Web,0.011676717970040395,0.0006521524701507691,0.011024565499889626
2563,Mens E-Mail,2,3) $200 - $350,333.47,1,1,Urban,1,Web,0.013769339065478215,0.0027453485983905267,0.011023990467087689
23186,Mens E-Mail,2,3) $200 - $350,331.7,1,1,Urban,1,Web,0.013769339065478215,0.0027453485983905267,0.011023990467087689
62620,Mens E-Mail,2,3) $200 - $350,347.99,1,1,Urban,1,Web,0.013769339065478215,0.0027453485983905267,0.011023990467087689
47754,Mens E-Mail,1,1) $0 - $100,83.81,0,1,Rural,1,Web,0.014537976329836368,0.003515235922154771,0.011022740407681596
51622,Mens E-Mail,2,5) $500 - $750,636.53,1,1,Surburban,1,Multichannel,0.016530740231841017,0.005508451783879628,0.011022288447961388
20101,No E-Mail,2,5) $500 - $750,632.66,1,1,Surburban,1,Multichannel,0.016530740231841017,0.005508451783879628,0.011022288447961388
5429,Womens E-Mail,1,"6) $750 - $1,000",822.69,0,1,Rural,1,Multichannel,0.015100436136326502,0.004080312750419941,0.011020123385906562
29804,Womens E-Mail,1,"6) $750 - $1,000",822.82,0,1,Rural,1,Multichannel,0.015100436136326502,0.004080312750419941,0.011020123385906562
42084,No E-Mail,8,5) $500 - $750,525.87,0,1,Urban,1,Web,0.014806304575401474,0.003788626288519355,0.011017678286882118
1012,Mens E-Mail,4,5) $500 - $750,575.31,0,1,Urban,1,Web,0.016684656450007298,0.005667027833321977,0.01101762861668532
34337,Womens E-Mail,3,1) $0 - $100,55.03,0,1,Rural,0,Web,0.01615811919054002,0.005142623751735874,0.011015495438804146
10626,Mens E-Mail,3,1) $0 - $100,54.65,0,1,Rural,0,Web,0.01615811919054002,0.005142623751735874,0.011015495438804146
50163,No E-Mail,4,1) $0 - $100,71.16,1,0,Urban,0,Web,0.013615038767706627,0.002600276427867726,0.011014762339838901
39845,No E-Mail,3,4) $350 - $500,423.63,0,1,Surburban,0,Multichannel,0.02110916328116685,0.010094498951384262,0.011014664329782589
42352,No E-Mail,1,3) $200 - $350,219.0,1,1,Surburban,1,Multichannel,0.013956305061011243,0.0029418966218794124,0.011014408439131831
29039,Womens E-Mail,4,1) $0 - $100,43.37,1,0,Urban,0,Web,0.013455422096006578,0.0024413908028515278,0.01101403129315505
11691,No E-Mail,3,5) $500 - $750,542.97,0,1,Surburban,1,Phone,0.013649397735475022,0.0026362610749498844,0.011013136660525138
36182,No E-Mail,3,5) $500 - $750,542.93,0,1,Surburban,1,Phone,0.013649397735475022,0.0026362610749498844,0.011013136660525138
21663,Womens E-Mail,9,5) $500 - $750,525.34,1,0,Rural,1,Multichannel,0.013545725197543152,0.002533808366409364,0.011011916831133787
12324,Mens E-Mail,7,3) $200 - $350,218.05,0,1,Urban,0,Multichannel,0.013180281507598035,0.0021683686955543085,0.011011912812043726
2699,No E-Mail,10,1) $0 - $100,57.79,1,0,Surburban,1,Web,0.011337271974738296,0.0003257725326160155,0.01101149944212228
60432,Mens E-Mail,4,2) $100 - $200,160.92,0,1,Surburban,0,Web,0.013225913122023907,0.002215113450089347,0.01101079967193456
13688,No E-Mail,10,3) $200 - $350,308.55,1,1,Surburban,0,Phone,0.013075894343248615,0.002065279227576335,0.011010615115672279
26440,Mens E-Mail,5,4) $350 - $500,383.72,1,1,Urban,0,Multichannel,0.018413358883912084,0.007403471573374623,0.01100988731053746
33028,Womens E-Mail,3,4) $350 - $500,440.37,1,1,Surburban,0,Multichannel,0.02019007892018453,0.009180662761578822,0.011009416158605708
63279,Womens E-Mail,10,1) $0 - $100,61.37,1,0,Rural,1,Web,0.011518392047916682,0.0005098415085755243,0.011008550539341157
39134,Mens E-Mail,10,1) $0 - $100,61.86,1,0,Rural,1,Web,0.011518392047916682,0.0005098415085755243,0.011008550539341157
4748,Womens E-Mail,10,1) $0 - $100,62.15,1,0,Rural,1,Web,0.011518392047916682,0.0005098415085755243,0.011008550539341157
41003,Mens E-Mail,9,3) $200 - $350,287.59,1,1,Urban,0,Phone,0.012384872896568686,0.0013765726517496347,0.01100830024481905
55717,Womens E-Mail,6,2) $100 - $200,162.92,1,0,Urban,0,Phone,0.01335139230273835,0.002343877528599238,0.011007514774139112
44919,Mens E-Mail,7,3) $200 - $350,286.61,1,1,Surburban,0,Phone,0.016029185368765377,0.0050229537327417,0.011006231636023676
22492,Mens E-Mail,8,3) $200 - $350,217.57,0,1,Surburban,0,Multichannel,0.014889326409305188,0.003883295769266741,0.011006030640038448
7021,Womens E-Mail,10,2) $100 - $200,177.13,0,1,Rural,0,Web,0.018730809024577345,0.007725346546322588,0.011005462478254756
38048,No E-Mail,10,2) $100 - $200,177.88,0,1,Rural,0,Web,0.018730809024577345,0.007725346546322588,0.011005462478254756
49298,No E-Mail,2,"7) $1,000 +",1411.83,1,1,Urban,1,Multichannel,0.019977133166445383,0.008973331639790479,0.011003801526654904
15548,Mens E-Mail,8,2) $100 - $200,197.6,1,0,Surburban,0,Web,0.014435199626520057,0.0034328668072848138,0.011002332819235244
